year,statefip,pot,state,deaths,population,crude_death_rate,standard_error_for_crude_rate,low_confidence_limit_for_crude_rate,upper_confidence_limit_for_crude_rate,female_prop,male_prop,over_50_prop,under_30_prop,under_50_prop,american_indian_prop,asian_prop,black_prop,other_race_prop,white_prop,married_prop,not_married_prop,college_prop,higher_college_prop,hs_prop,less_hs_prop,some_college_prop,mean_children,mean_children_u5,mean_hrs_worked
2006,16,0,Idaho,130,1468669,8.8516,0.77633,7.3299,10.3732,0.5008910538196507,0.4991089461803493,0.34679814660805514,0.18973505999762386,0.463466793394321,0.014019246762504455,0.011643103243435904,0.003207793750742545,0.0434834263989545,0.9276464298443626,0.6990614233099679,0.3009385766900321,0.16644885351075206,0.06688844006177973,0.39396459546156587,0.08447190210288702,0.2882262088630153,0.9799215872638707,0.23345610074848522,33.158845194249736
2006,17,0,Illinois,1369,12643955,10.8273,0.29263,10.2538,11.4009,0.5138679041657673,0.48613209583423267,0.34412097992661345,0.17624919058925104,0.4796298294841356,0.0018076840060436002,0.038608892726095405,0.10499406432117418,0.0618524714008202,0.7927368875458666,0.6234081588603496,0.37659184113965033,0.19862939779840277,0.11097021368443773,0.36728361752644073,0.08751079214331967,0.2356059788473991,0.8983245197496222,0.18211741851931793,32.951165551478525
2006,18,0,Indiana,736,6332669,11.6223,0.4284,10.7826,12.4619,0.5089763279139967,0.4910236720860033,0.3461579198220622,0.18138007731822273,0.47246200285971507,0.00240957474977493,0.011783085314833448,0.06037176296139385,0.027643912513901393,0.8977916644600964,0.6393581528358842,0.36064184716411585,0.1507705343430599,0.08115765503362814,0.44309696552454586,0.09746862257056611,0.22750622252819996,0.8680824021606737,0.17719642006037176,33.2422814171477
2006,19,0,Iowa,187,2982644,6.2696,0.45848,5.371,7.1682,0.5056088816930727,0.4943911183069273,0.3718630738984619,0.1649705100034694,0.4631664160980687,0.0034694113565398406,0.011911645657453451,0.012836822019197409,0.017289233260090204,0.9544928877067191,0.6806406846305076,0.3193593153694923,0.17271886203307504,0.06811610963339887,0.43367641956748004,0.06337458077946108,0.26211402798658495,0.8530126055279288,0.18220191974095062,35.59720134150572
2006,20,0,Kansas,257,2762931,9.3017,0.58023,8.1645,10.439,0.5041817500936213,0.49581824990637874,0.35576082886031707,0.1815004368992635,0.46273873424041945,0.010984895768318561,0.019285981775059295,0.0380102359256023,0.037261265759580574,0.8944576207714393,0.6723879665459993,0.32761203345400075,0.19292223193109476,0.09480714018224941,0.39246036699538134,0.07196355011858695,0.24784671077268755,0.8802271876170266,0.18930220946198975,35.12177006615903
2006,21,0,Kentucky,728,4219239,17.2543,0.63949,16.0009,18.5077,0.5150497708958761,0.4849502291041239,0.366092589666614,0.17289461210301785,0.46101279823036817,0.001698530573550324,0.010981197661557907,0.0602780850055301,0.014575762363722548,0.9124664243956391,0.6413730447148048,0.3586269552851951,0.13900300205403698,0.09243166376994785,0.4262126718280929,0.12853531363564544,0.2138173487122768,0.768604834887028,0.15519829356928425,30.738544793806287
2006,22,0,Louisiana,705,4302665,16.3852,0.6171,15.1757,17.5947,0.5198449095305595,0.4801550904694405,0.36487951304927874,0.18085549904110731,0.45426498790961395,0.006670557825398149,0.013090969732343867,0.24572667389310432,0.018010506128575,0.7165012924205787,0.5970149253731343,0.40298507462686567,0.1462519803218544,0.0724589343783874,0.4289585591595097,0.14304177436838156,0.20928875177186693,0.803635454014842,0.15913449512215458,31.84561827732844
2006,23,0,Maine,159,1323619,12.0125,0.95265,10.1453,13.8797,0.5123619147816938,0.48763808521830615,0.3962388216728038,0.14032088374539717,0.46344029458179903,0.00828511309836928,0.008022093634928985,0.005128879537085744,0.013677012098895318,0.9648869016307207,0.6461073119410836,0.3538926880589164,0.1724092582851131,0.08403471856917412,0.4395055234087322,0.06430825881115203,0.23974224092582852,0.7263282482903735,0.13769068911099422,32.37493424513414
2006,24,0,Maryland,762,5627367,13.541,0.49054,12.5795,14.5024,0.5217639289145053,0.4782360710854947,0.35077449567723346,0.16549591738712777,0.48372958693563883,0.00279178674351585,0.05328410182516811,0.2358009125840538,0.0353626320845341,0.6727605667627281,0.6032060518731989,0.39679394812680113,0.21911023054755044,0.1726104707012488,0.3300312199807877,0.07423751200768491,0.20401056676272813,0.8393371757925072,0.17543227665706052,34.32429755043228
2006,25,0,Massachusetts,970,6410084,15.1324,0.48587,14.1801,16.0847,0.51665095821552,0.48334904178448007,0.3509529793695675,0.16161378154780606,0.4874332390826265,0.002173002408629176,0.04416692847418578,0.04749188396690753,0.041679757042622265,0.8644884281076552,0.6005340873389884,0.3994659126610116,0.24732956330505812,0.17357838517122212,0.311655670750864,0.06495444549167452,0.20248193528118127,0.8538852235836213,0.16509582155199498,33.31162948999895
2006,26,0,Michigan,1176,10036081,11.7177,0.3417,11.048,12.3874,0.5097065156575846,0.4902934843424154,0.3696105525508214,0.15793221545921568,0.47245723198996287,0.006527525813397534,0.020888082602872112,0.08931689866228107,0.023363456028212475,0.8599040368932368,0.6367304725250504,0.36326952747494956,0.16205218629728219,0.0888421695122158,0.4186263372950611,0.07524457028534613,0.25523473661009477,0.8717722656448686,0.1692748512232753,31.092402638137706
2006,27,0,Minnesota,311,5163555,6.023,0.34153,5.3536,6.6924,0.4978092571240323,0.5021907428759678,0.36679295009059465,0.15697578652610772,0.47623126338329763,0.008927689013342118,0.021676824246417394,0.021215615219897874,0.016142315928183167,0.9320375555921594,0.6796244440784055,0.32037555592159445,0.2027013671553286,0.0812057321693296,0.38188107395816173,0.0472080382144622,0.28700378850271785,0.8858178224345248,0.18412123208697084,35.25850765936419
2006,28,0,Mississippi,339,2904978,11.6696,0.63381,10.4274,12.9119,0.5265311107040361,0.47346888929596387,0.36368077181412956,0.1770776088416682,0.4592416193442022,0.003968980887830494,0.009159186664224217,0.3262502289796666,0.012822861329913903,0.6477987421383647,0.5855162728216401,0.4144837271783599,0.13439579898638335,0.0704646760700983,0.389937106918239,0.1579043780912255,0.24729803993405386,0.832814312755694,0.1579043780912255,30.08395921108872
2006,29,0,Missouri,743,5842704,12.7167,0.46653,11.8023,13.6311,0.5148762736535663,0.48512372634643375,0.35880640465793306,0.17688500727802037,0.46430858806404657,0.00561863173216885,0.013828238719068414,0.07883551673944687,0.021746724890829693,0.8799708879184862,0.635429403202329,0.364570596797671,0.16384279475982533,0.08716157205240174,0.42663755458515285,0.09965065502183407,0.22270742358078602,0.8466375545851529,0.17342066957787483,32.817467248908294
2006,30,0,Montana,97,952692,10.1817,1.03379,8.2567,12.4208,0.5070718654434251,0.4929281345565749,0.41532874617737003,0.1444954128440367,0.44017584097859325,0.05619266055045872,0.007454128440366973,0.0036314984709480123,0.02236238532110092,0.9103593272171254,0.6951452599388379,0.3048547400611621,0.19648318042813456,0.07224770642201835,0.40271406727828746,0.0632645259938838,0.2652905198776758,0.7930045871559633,0.15214067278287463,34.325688073394495
2006,31,0,Nebraska,91,1772693,5.1334,0.53813,4.1331,6.3027,0.5057034220532319,0.49429657794676807,0.36521913147888735,0.1698018811286772,0.4649789873924355,0.009905943566139684,0.013508104862917751,0.025415249149489692,0.030518310986591954,0.9206523914348609,0.6917150290174104,0.30828497098258956,0.19021412847708624,0.08114868921352812,0.38843305983590154,0.05733440064038423,0.2828697218330999,0.9243546127676606,0.1990194116469882,36.697618571142684
2006,32,0,Nevada,461,2522658,18.2744,0.85112,16.6062,19.9426,0.4953700619545667,0.5046299380454333,0.3377523149690227,0.18919459063353541,0.47305309439744186,0.019652255012990474,0.07820931317034174,0.0622876557191393,0.09552994470721471,0.7443208313903138,0.5843048431150489,0.415695156884951,0.1526214109652921,0.0746785690493638,0.40437012857238025,0.11131836653121045,0.2570115248817534,0.8016121510892013,0.17986809672906534,33.374858437146095
2006,33,0,New Hampshire,149,1308389,11.3881,0.93295,9.5595,13.2166,0.509348221241236,0.490651778758764,0.3774344326149052,0.13658789924694884,0.4859776681381459,0.001817709685795897,0.014411841080238899,0.005842638275772527,0.01116593092703194,0.9667618800311607,0.6584004154764996,0.34159958452350037,0.22708387431835886,0.11503505582965463,0.3715917943391327,0.05673850947805765,0.22955076603479616,0.8097896650220722,0.14723448454946766,34.630225915346664
2006,34,0,New Jersey,847,8661679,9.7787,0.336,9.1201,10.4373,0.517512875663516,0.482487124336484,0.3453637744933599,0.16028967776308778,0.4943465477435523,0.002032480217850307,0.07816169070781617,0.10710973419894627,0.0665587939301853,0.7461373009452019,0.626280166544981,0.373719833455019,0.245239457742171,0.13710361702547508,0.3445547289697496,0.07526096651340845,0.19784122974919588,0.9308759397754406,0.18041715176510054,32.95131913885984
2006,35,0,New Mexico,418,1962137,21.3033,1.04198,19.261,23.3456,0.5153174897883401,0.48468251021165987,0.3807092461938359,0.1741552172298552,0.44513553657630894,0.08614927590048273,0.015874489417007056,0.016802822131451914,0.17833271444485704,0.7028406981062013,0.59478277014482,0.4052172298551801,0.16208689194207204,0.11084292610471592,0.35425176383215745,0.12105458596360935,0.25176383215744524,0.8331786112142592,0.16682138878574082,31.548551800965466
2006,36,0,New York,1680,19104631,8.7937,0.21454,8.3732,9.2142,0.5213834986868982,0.47861650131310185,0.3510997227896119,0.17210752845053984,0.4767927487598483,0.003346585935220309,0.06552742923840094,0.1199755617157864,0.07475561715786402,0.7363948059527283,0.5752297928217099,0.42477020717829006,0.1974029763641669,0.14154143565800992,0.34753428654800117,0.0954825649255909,0.2180387365042311,0.8718813831339364,0.16048110592354828,31.481178873650425
2006,37,0,North Carolina,1059,8917270,11.8758,0.36494,11.1606,12.5911,0.5152140962485791,0.484785903751421,0.35627131489200453,0.17517999242137172,0.46854869268662375,0.01150056839712012,0.019552860932171276,0.1832512315270936,0.038253126184160664,0.7474422129594543,0.625161045850701,0.37483895414929896,0.18597953770367565,0.08963622584312239,0.3660666919287609,0.11794240242516105,0.24037514209928004,0.7638878363016294,0.16352785145888593,32.61515725653657
2006,38,0,North Dakota,14,649422,2.1558,0.57615,1.1786,3.617,0.49770827716365595,0.502291722836344,0.388784038824481,0.17147479104880023,0.4397411701267188,0.03397142086815853,0.004583445672688056,0.0026961445133459154,0.00862766244270693,0.9501213265031005,0.6856295497438663,0.31437045025613375,0.19816662173092478,0.06147209490428687,0.3758425451604206,0.04906983014289566,0.3154489080614721,0.8263682933405231,0.15556753842005933,37.301428956592076
2006,39,0,Ohio,1515,11481213,13.1955,0.33901,12.531,13.8599,0.5141211390954242,0.48587886090457577,0.3622711376260029,0.1699973550415846,0.4677315073324125,0.0025274047080259794,0.013930114320980397,0.0852999088958768,0.017588973462250565,0.8806535986128663,0.6193757898139712,0.38062421018602877,0.16173920710024392,0.08882652011637818,0.4438093278866782,0.08167043818144415,0.22395450671525552,0.8538219649102183,0.16952714021218443,32.31787991888794
2006,40,0,Oklahoma,563,3594090,15.6646,0.66018,14.3706,16.9586,0.5117442259598882,0.4882557740401118,0.3751287206394351,0.1710881184720247,0.4537831608885402,0.07350561467170108,0.01417152944637866,0.05374393174128377,0.07213259451772668,0.7864463296229098,0.652527828176335,0.34747217182366497,0.1547589859265434,0.06938655420977786,0.43323689501299467,0.10582062472417006,0.236796940126514,0.8167508458784877,0.1658902564605502,32.00480557053891
2006,41,0,Oregon,485,3670883,13.2121,0.59993,12.0362,14.3879,0.5074824950803167,0.4925175049196833,0.38163013134410323,0.16232666697176332,0.4560432016841334,0.015468399615578235,0.03903711500617821,0.011898768935060181,0.04887648162555489,0.8847192348176285,0.6238616081643861,0.37613839183561393,0.1952313395267951,0.10045306850945036,0.35668848107638096,0.07574024072124845,0.2718868701661251,0.7648620200448492,0.15971809070523088,31.81314356322365
2006,42,0,Pennsylvania,1638,12510809,13.0927,0.3235,12.4586,13.7267,0.5107916672464897,0.4892083327535102,0.3743476990300719,0.15781856639902034,0.4678337345709077,0.0014472384186137125,0.01914807753858143,0.06301053422579703,0.0190924145224809,0.897301735294527,0.6278092428438234,0.3721907571561765,0.17373818900377117,0.09594912400328412,0.45582443884721896,0.0776359917062106,0.19685225643951518,0.8407202794283408,0.15332377784890275,32.46512016253601
2006,44,0,Rhode Island,175,1063096,16.4614,1.24436,14.0224,18.9003,0.5166261151662611,0.48337388483373883,0.35652879156528794,0.1643146796431468,0.4791565287915653,0.0050283860502838605,0.021573398215733983,0.03795620437956204,0.06439578264395783,0.8710462287104623,0.5860502838605028,0.41394971613949716,0.20470397404703974,0.12424979724249798,0.35263584752635846,0.09748580697485806,0.22092457420924574,0.8050283860502838,0.15896188158961883,32.24038929440389
2006,45,0,South Carolina,554,4357847,12.7127,0.54011,11.6541,13.7713,0.5213986664599163,0.4786013335400837,0.3696697162350752,0.177236780896263,0.4530935028686618,0.00430299271204838,0.012908978136145138,0.2304233214451853,0.020196929756551404,0.7321677779500698,0.6115676849123896,0.3884323150876105,0.16832066987129787,0.0857109629399907,0.39316173050085285,0.12191812684137075,0.23088850984648782,0.7627151496356024,0.15374476663048534,31.687122034423943
2006,46,0,South Dakota,37,783033,4.7252,0.77682,3.327,6.5131,0.4912718204488778,0.5087281795511222,0.37089095443210157,0.16685558830197234,0.4622534572659261,0.060757197914305144,0.00793470868283836,0.0052142371344366355,0.014282475629109045,0.9118113806393108,0.6760371797778282,0.3239628202221718,0.1793244162321469,0.06778508274767626,0.41577873498073,0.07209249603264566,0.2650192700068012,0.9063704375425073,0.20471548401722967,37.418045794604396
2006,47,0,Tennessee,975,6088766,16.0131,0.51283,15.008,17.0182,0.5177676161093052,0.4822323838906947,0.36449782381136026,0.16869593961765192,0.4668062365709878,0.0034433364552917197,0.011597157181422511,0.12806456944520964,0.018979670541567958,0.8379152663765081,0.6343176684480194,0.3656823315519806,0.16219492039006114,0.08354911575119828,0.4207206214533635,0.12547518043083025,0.20806016197454685,0.7768167043138119,0.16186436009035315,31.47424384331442
2006,48,0,Texas,2191,23359580,9.3794,0.20038,8.9867,9.7722,0.5107987318079377,0.48920126819206233,0.3277894495588067,0.18553802666259214,0.48667252377860115,0.005745062836624776,0.03634974597960197,0.10054623935215248,0.12441269720004584,0.7329462546315749,0.6397570571832385,0.3602429428167615,0.18391076817296306,0.08657320753275526,0.3518469001871729,0.151113487910157,0.22655563619695177,0.9309140914473433,0.19868596967034646,32.907834523855
2006,49,0,Utah,444,2525507,17.5806,0.83434,15.9453,19.2159,0.49978510028653295,0.500214899713467,0.28531518624641833,0.2511461318051576,0.46353868194842407,0.009025787965616046,0.02285100286532951,0.00666189111747851,0.046131805157593124,0.9153295128939828,0.7146131805157593,0.28538681948424066,0.19799426934097422,0.08975644699140402,0.3461318051575931,0.0582378223495702,0.3078796561604584,1.276432664756447,0.3153295128939828,32.567191977077364
2006,50,0,Vermont,75,622892,12.0406,1.39033,9.4707,15.093,0.5065701260391526,0.4934298739608474,0.41083400375435775,0.1370340573880397,0.45213193885760256,0.0037543577366586215,0.007508715473317243,0.003218020917135961,0.014749262536873156,0.970769643336015,0.6478948779833735,0.3521051220166264,0.21507106462858674,0.12255296326092786,0.3993027621346205,0.052829176722982034,0.21024403325288282,0.7599892732636095,0.14776079377849288,34.4604451595602
2006,51,0,Virginia,629,7673725,8.1968,0.32683,7.5562,8.8374,0.5131260271602802,0.4868739728397197,0.3442608770867572,0.17174119885823025,0.4839979240550125,0.003330161750713606,0.04934694230602889,0.1633076723466828,0.032955626675893086,0.7510595969206816,0.6266326442349278,0.37336735576507224,0.2162658939538102,0.14176974310180782,0.335740852867399,0.09131995502119195,0.21490355505579103,0.8090563100077848,0.16449701582908052,34.13995329123778
2006,53,0,Washington,897,6370753,14.08,0.47012,13.1585,15.0014,0.5090143439926306,0.4909856560073694,0.3642584550598763,0.16702197657586523,0.46871956836425843,0.017002237136465325,0.06698249769706541,0.026714041321226477,0.054375575733649165,0.8349256481115936,0.6277668114225556,0.3722331885774444,0.20971180418476115,0.10738255033557047,0.3363600473746546,0.0713778128701145,0.2751677852348993,0.8202921437031189,0.17078562968811686,32.144282142387155
2006,54,0,West Virginia,362,1827912,19.804,1.04088,17.7639,21.8441,0.5108344859382203,0.4891655140617796,0.39806362378976484,0.16274781005071462,0.4391885661595205,0.00239741816505302,0.007007837713231904,0.03061318579990779,0.010419548178884278,0.949562010142923,0.6395573997233748,0.36044260027662517,0.11645919778699862,0.073582295988935,0.4880590133702167,0.12300599354541263,0.19889349930843706,0.732964499769479,0.12816966343937297,28.691655140617797
2006,55,0,Wisconsin,593,5577655,10.6317,0.43659,9.776,11.4874,0.4988859511006803,0.5011140488993197,0.37381539467039004,0.1494905083033778,0.4766940970262321,0.008585603517423724,0.011586108552924749,0.029440598912688274,0.01942901280413535,0.9309586762128279,0.675588960518107,0.324411039481893,0.16728558272184427,0.07658714833189745,0.4473426220254894,0.0634562253052494,0.24532842161551943,0.8710674073854014,0.17132586673004366,34.80282819880574
2006,56,0,Wyoming,55,522667,10.523,1.41891,7.9273,13.6971,0.5001573811772112,0.4998426188227888,0.40226628895184136,0.1652502360717658,0.43248347497639283,0.022348127163991188,0.005980484734025811,0.005036197670758577,0.041863393138180674,0.9247717972930437,0.6650928548945546,0.3349071451054454,0.15171545483160215,0.06515580736543909,0.43374252439408245,0.06547056971986151,0.2839156436890148,0.7516525023607177,0.15801070192005037,35.64337425243941
2007,1,0,Alabama,511,4672840,10.9355,0.48376,9.9874,11.8837,0.5224123584530227,0.4775876415469773,0.3848630657356825,0.1724973770847654,0.4426395571795521,0.005897037010238414,0.011179045620636012,0.21616439347346333,0.017763467313049456,0.7489960565826128,0.623783510003256,0.37621648999674395,0.15212908360768423,0.08491009731919974,0.39676567417966063,0.1307478021779241,0.23544734271553128,0.772113888788394,0.15129698636084077,30.737563763973807
2007,2,0,Alaska,72,680300,10.5836,1.24729,8.281,13.3282,0.4765990639625585,0.5234009360374415,0.3486739469578783,0.1955278211128445,0.45579823192927715,0.2064482579303172,0.04784191367654706,0.02106084243369735,0.05382215288611544,0.6708268330733229,0.5946437857514301,0.40535621424856993,0.14612584503380135,0.08840353614144565,0.41627665106604267,0.07904316172646905,0.2701508060322413,0.9446177847113885,0.20072802912116486,36.29563182527301
2007,4,0,Arizona,943,6167681,15.2894,0.49789,14.3135,16.2652,0.5138793103448276,0.4861206896551724,0.3486494252873563,0.1860344827586207,0.465316091954023,0.04974137931034483,0.031235632183908044,0.030402298850574713,0.1082183908045977,0.7804022988505747,0.6047413793103448,0.39525862068965517,0.1791954022988506,0.09948275862068966,0.3364655172413793,0.11632183908045977,0.2685344827586207,0.8979310344827586,0.20011494252873563,31.767557471264368
2007,5,0,Arkansas,301,2848650,10.5664,0.60904,9.3727,11.7601,0.513031718711581,0.48696828128841896,0.3750307351856405,0.17506761740840915,0.44990164740595034,0.00774526678141136,0.010327022375215147,0.12496926481435948,0.02815343004671748,0.8288050159822965,0.65742562085075,0.34257437914925004,0.13996803540693387,0.06392918613228424,0.4454143103024342,0.12619867223998033,0.22448979591836735,0.7941357265797886,0.16812146545365134,31.387140398328008
2007,6,0,California,3854,36250311,10.6316,0.17126,10.296,10.9673,0.5066706442746897,0.4933293557253103,0.330529445710541,0.19079314156046126,0.4786774127289977,0.008954508553487417,0.14359001946419664,0.05271960797738632,0.1644480090767711,0.6302878549281585,0.5892565459364821,0.4107434540635178,0.20939660990424397,0.11315642758634181,0.2982912587173192,0.13852835023816742,0.24062735355392756,0.9381253729007522,0.18598088791948278,31.707763182347247
2007,8,0,Colorado,734,4803868,15.2794,0.56397,14.174,16.3847,0.5067086527929902,0.49329134720700984,0.35641429353778753,0.17586254107338445,0.467723165388828,0.009344194961664842,0.025705093099671412,0.02967552026286966,0.0702697152245345,0.8650054764512596,0.6360213581599123,0.3639786418400876,0.24609802847754655,0.12924424972617743,0.30438800657174153,0.0675314895947426,0.25273822562979187,0.8076738773274917,0.18257119386637458,34.37335706462213
2007,9,0,Connecticut,433,3527270,12.2758,0.58994,11.1195,13.4321,0.5174353205849269,0.48256467941507314,0.36822027681322445,0.1546437130141341,0.47713601017264146,0.0022008118550398592,0.03418594414828581,0.07243116349586737,0.05423778549420453,0.8369442950066024,0.6263999608744559,0.37360003912554407,0.22771066660145742,0.16765295642392528,0.33334963564337067,0.06245414975302,0.20883259157822665,0.8775859539296719,0.17440211277938084,33.84618770479777
2007,10,0,Delaware,97,871749,11.1271,1.12978,9.0233,13.5741,0.5217480089850929,0.47825199101490706,0.3890136818460282,0.16173167245252196,0.44925464570144985,0.002450479885644272,0.027976312027772104,0.15478864610986318,0.028793138656320195,0.7859914233204003,0.6232387175821932,0.3767612824178068,0.17970185828057994,0.11843986113947315,0.37574024913212173,0.08985092914028997,0.23626710230753523,0.7863998366346743,0.1576475393097815,32.35736164998979
2007,11,0,District of Columbia,61,574404,10.6197,1.35971,8.1232,13.6415,0.5319750990379174,0.4680249009620826,0.29626485568760613,0.2546689303904924,0.44906621392190155,0.0011318619128466328,0.03791737408036219,0.4513299377475948,0.04470854555744199,0.4649122807017544,0.3242784380305603,0.6757215619694398,0.27362761743067343,0.29173740803621956,0.22439162422184494,0.08064516129032258,0.12959818902093945,0.43378607809847197,0.10498019241652519,34.83078664402943
2007,12,0,Florida,2794,18367842,15.2114,0.28778,14.6473,15.7754,0.5167258857212135,0.4832741142787865,0.3849704837310802,0.1625213328483899,0.4525081834205299,0.0035624691081703646,0.02664391162838411,0.12746551772375012,0.05117085862966175,0.7911572429100336,0.5946898693450465,0.4053101306549534,0.19251321937162522,0.09878857398651485,0.3757472325583564,0.0927267810014082,0.24022419308209533,0.7387367223419038,0.14498876236838915,32.23654048811422
2007,13,0,Georgia,923,9349988,9.8717,0.32493,9.2348,10.5085,0.5221855847460665,0.47781441525393353,0.33912762983405614,0.17995770760904628,0.4809146625568976,0.0024909501451560877,0.03345758216551378,0.2542740403569764,0.03602021432923551,0.6737572130031182,0.6079531199598581,0.39204688004014193,0.1940790652664779,0.10406437045267194,0.36679688900039426,0.11741514641052292,0.217644528869933,0.8357585749614709,0.17418730511451203,32.51469481380596
